监测点编码,监测点名称,城市,经度,纬度,date,PM2_5,row_index,col_index,proj_x,proj_y,dem,w10,d10,t2m,sp,tp,blh,e,r,u10,v10,aod_sat,ndvi,id
1889A,河门口,攀枝花,101.5769,26.5928,20170601,36.39972145,4325,4500,618320.095,-381681.3452,1141,0.153564751,261.6351013,292.2519531,83793.34375,0.001861429,189.186264,-3.64908e-06,58.928936,-0.151930124,0.022346541,0.26872009,4783,697
2278A,师范学院,淮南,117.0083,32.645,20170601,60.11376404,3357,6969,1893844.015,528782.6294,33,1.12166965,255.1430969,288.3251343,101189.9688,0.002166557,225.3109283,-2.35231e-05,66.04001617,-1.084160209,0.287644565,0.796956658,2615,935
1759A,大伙房水库,抚顺,124.0878,41.8864,20170601,24.38515406,1878,8102,2160385.598,1758854.659,112,0.830179811,182.088028,279.6804504,99977.20313,0.001157755,259.2373657,-1.0378e-05,58.36804199,-0.030246619,0.829628646,0.513459384,3465,581
2268A,环保局,大兴安岭地区,124.1186,50.4269,20170601,16.56714286,512,8107,1857177.964,2759831.032,399,0.840717018,114.0391769,271.8976746,95943.70313,0.00077294,230.1941223,-4.56524e-06,65.79052734,0.767819285,-0.342430532,0.188500807,3060,926
1696A,源西,河源,114.6778,23.7569,20170601,27.04225352,4779,6596,1904794.086,-541658.8868,55,0.586523652,328.3630066,293.8779907,99595.33594,0.002593908,228.8796234,-3.0584e-05,76.98720551,-0.30769074,-0.499335945,0.47852692,4106,526
2282A,监测站,淮北,116.8008,33.975,20170601,53.05138889,3144,6936,1841119.281,680683.2468,62,1.082316756,244.4416809,287.6891479,101234.4453,0.001803476,203.7582092,-1.24087e-05,63.0742836,-0.976392984,0.466975778,0.813908815,3487,939
1997A,消防指挥中心,句容,119.146,31.955,20170601,48.35190616,3467,7311,2094352.926,491784.1327,21,1.131390333,263.0299072,288.182251,101239.3984,0.002315211,245.5321808,-1.83031e-05,69.56578064,-1.123023152,0.137343347,0.777030408,3367,796
1155A,瑞金路,南京,118.803,32.0314,20170601,47.42318436,3455,7256,2062997.616,493399.3767,12,1.134877086,264.4506531,288.184967,101407.2031,0.002369686,241.9085846,-2.03041e-05,68.49415588,-1.129553437,0.109795034,0.780192792,2259,136
1237A,三江中学,宁波,121.554,29.8906,20170601,36.43098592,3798,7697,2364059.258,308395.8557,7,0.551451266,252.7306824,290.0628967,101696.5938,0.003170814,379.0813904,-3.67703e-05,78.41760254,-0.526585698,0.163725451,0.575511158,2035,202
1998A,房家坝,句容,119.18,31.955,20170601,40.82033426,3467,7317,2097242.258,492509.33,18,1.116225839,263.0058594,288.173584,101250.7188,0.002309939,245.8154907,-1.82775e-05,69.60277557,-1.107913852,0.135967433,0.763398349,2898,797
1638A,薛城环保局,枣庄,117.2852,34.7837,20170601,60.64944134,3015,7014,1859415.879,784826.8558,70,1.242194533,242.221283,287.3563232,100902.8359,0.001318938,210.5931702,-2.32299e-05,61.3789444,-1.099018335,0.578969836,0.798897803,3443,482
1206A,公园路,泰州,119.9,32.4867,20170601,45.3875,3382,7432,2142405.827,569738.2548,6,0.998357356,258.7586365,287.8560181,101693.25,0.002617253,254.0509644,-1.39746e-05,69.46192932,-0.979195654,0.194661826,0.75205183,2809,176
2875A,阜阳职业技术学院,阜阳,115.7838889,32.88922222,20170601,52.57485876,3318,6773,1783954.79,534471.8449,30,0.868269563,253.1006317,288.2595215,101349.4453,0.002169428,197.4543915,-1.31282e-05,64.82080841,-0.830765426,0.252429962,0.845551133,3456,1342
3027A,青杠林路,自贡,104.7228,29.33972,20170601,66.02941176,3886,5004,881261.7871,-34748.53284,343,0.75069207,176.1659393,291.6412354,97262.84375,0.001059401,149.9949493,-1.27434e-05,72.82115936,0.05026428,-0.749007404,1.010713696,4061,1389
2357A,龙虎山,鹰潭,116.9622,28.095,20170601,29.73167155,4085,6962,2009954.53,-63.7984271,103,0.704508424,315.2539673,291.3725281,99849.65625,0.002567314,174.3397827,-1.33984e-05,72.72041321,-0.495984375,-0.500331461,0.588622689,6087,1007
1746A,天义路,赤峰,118.8789,42.2556,20170601,23.22576177,1819,7269,1771153.982,1698173.765,586,1.231915832,77.69317627,279.3052063,93901.78906,0.000665481,276.4822083,-4.11452e-06,44.82976913,1.203596115,0.262626946,0.446661711,2288,569
2229A,光明,通化,125.9361,41.7156,20170601,31.46935933,1906,8398,2299706.172,1780880.442,405,0.580253839,12.05024624,276.1308594,95285.48438,0.001152153,218.7411346,-6.106e-06,71.61966705,0.12113589,0.567468643,0.49320814,2193,890
1894A,小市上码头,泸州,105.4436,28.9026,20170601,45.04634831,3956,5119,951850.5145,-79540.99998,250,0.456011117,336.5304565,292.0223694,97839.39844,0.001261711,147.2907257,-1.27689e-05,73.49526978,-0.181645274,-0.418271601,1.058086872,2653,701
2440A,掇刀,荆门,112.1969,30.9892,20170601,50.80113636,3622,6199,1519136.269,251053.8244,115,0.597231746,349.0828857,289.147583,100350.4141,0.001979621,228.3972473,-2.0839e-05,71.47092438,-0.113159917,-0.586413324,0.821234822,3129,1078
1844A,市图书馆,荆州,112.2551,30.3175,20170601,53.66573816,3729,6209,1538204.51,173167.0828,33,0.720575333,305.1057739,289.8209534,101190.7031,0.002286069,238.6536102,-2.7592e-05,69.07542419,-0.589523315,-0.414356261,0.828312814,2156,660
1143A,虹口,上海,121.467,31.3008,20170601,38.97262248,3572,7683,2311805.803,468209.5881,7,1.101606488,262.9876404,288.9433899,101649.1719,0.001934772,358.8995972,-3.26369e-05,75.54244995,-1.093360543,0.134534463,0.64725107,2577,124
1078A,邢师高专,邢台,114.5261,37.0533,20170601,69.78910615,2652,6572,1578246.806,1005016.69,66,0.719194293,48.03390503,286.7686768,100496.375,0.000814298,169.0746307,-9.01153e-06,51.70103073,0.534738362,0.480931759,0.80171752,2787,64
1072A,电视转播站,沧州,116.8584,38.3254,20170601,47.80055402,2448,6945,1729712.705,1195425.204,10,1.189601421,203.3277283,285.6799927,101562.4922,0.000925066,180.3520813,-9.42188e-06,50.51550293,-0.471057355,1.092362881,0.839398623,2171,58
1828A,市环保局　,焦作,113.227,35.213,20170601,66.43888889,2946,6364,1515586.916,765860.683,102,0.963361323,324.8134155,287.5132141,99225.22656,0.000885309,145.1372833,-8.28708e-06,56.22066879,-0.555186868,-0.787294447,0.763045132,2691,645
2645A,监测站,商洛,109.9154,33.8715,20170601,33.87955182,3161,5834,1267040.371,559489.4658,724,0.164359972,227.1846161,284.2695007,90260.85156,0.001798143,138.1898346,-5.02428e-06,68.89324951,-0.120563127,0.111708246,0.597771883,4581,1262
1433A,三瓦窑,成都,104.079,30.5706,20170601,54.24512535,3689,4901,809584.4984,105316.6191,479,1.07012248,169.3012695,290.6941528,96100.97656,0.001375646,167.7062378,-1.29388e-05,70.48048401,0.198754206,-1.051503181,0.832762837,2438,364
2431A,铁二处,十堰,110.8839,32.5714,20170601,48.0027933,3369,5989,1373752.005,418251.389,248,0.580401182,241.1729584,287.3545227,95840.13281,0.001763977,148.6104889,-1.01526e-05,72.73914337,-0.508468628,0.279866427,0.770895362,5460,1069
1622A,儿童乐园,德州,116.3061,37.4664,20170601,54.98997135,2585,6857,1709166.373,1083860.779,22,1.134077907,212.0407715,286.4750061,101410.1172,0.000888311,199.1997528,-1.10325e-05,50.6620903,-0.60163784,0.961334705,0.859624803,2239,468
1453A,东风东路,昆明,102.722,25.0405,20170601,33.50415512,4574,4684,740018.9827,-554785.3846,1899,1.326483846,1.658877015,288.2658997,80642.44531,0.00307915,358.1446838,-2.54506e-05,71.05016327,0.038398266,1.325927973,0.289167106,2120,381
2671A,海晏县西海镇,海北州,100.9048,36.9639,20170601,26.02222222,2666,4393,480788.5372,851288.3369,3106,0.915762842,296.2992859,274.8508911,69149.08594,0.001014638,256.7167969,-9.30309e-06,57.09166718,-0.820998371,-0.405688673,0.153272375,2583,1285
2378A,血防站,抚州,116.3598,27.9639,20170601,40.7367688,4106,6866,1959043.313,-27323.7482,49,0.924904525,337.7368774,291.8118286,100828.7266,0.002288705,219.0309601,-1.71615e-05,71.5124588,-0.350479454,-0.855927885,0.6301018,2735,1028
1061A,北泵房,张家口,114.904,40.8725,20170601,29.97752809,2040,6633,1514805.616,1466735.845,902,1.004780173,341.3278198,278.6998596,89477.35938,0.00080777,216.4284363,-3.59591e-06,49.69035339,-0.321762592,-0.9518677,0.478150576,3146,48
2446A,职工中心,黄冈,114.9028,30.4742,20170601,45.7019774,3704,6632,1767463.563,236027.3531,28,0.874299526,281.6670532,290.2140808,101286.7734,0.002518509,184.4016876,-2.7816e-05,68.80151367,-0.8562451,-0.176759914,0.767791569,3374,1082
1752A,铁西工业园区,鞍山,122.9481,41.0833,20170601,33.61173184,2007,7920,2105634.975,1640031.91,30,0.986440301,194.9032288,281.3385315,100941.7578,0.001004585,275.0236511,-8.00317e-06,52.10451889,-0.253692627,0.953259945,0.578601956,2566,574
2160A,自来水公司,晋城,112.85,35.5051,20170601,58.35552408,2899,6304,1478211.651,794820.4104,732,0.480250508,251.0019531,284.1273499,92393.85156,0.00100591,171.7619171,-6.0896e-06,59.91003418,-0.45408538,0.156355411,0.656301141,2082,827
2642A,香溪洞,安康,109.0311,32.6778,20170601,38.88285714,3352,5693,1212856.659,406474.2512,359,0.615920663,292.7368164,289.1119995,96151.72656,0.001729907,143.3545532,-5.33541e-06,69.22299194,-0.568071246,-0.238019526,0.638497293,4239,1259
1807A,水科所,九江,116.0628,29.6926,20170601,42.53107345,3829,6818,1888706.112,166694.1596,27,0.911483943,308.1764526,290.0635376,100628.6328,0.003166914,242.4742432,-3.75787e-05,74.32828522,-0.716564715,-0.56332761,0.698226511,4904,627
1245A,市站,温州,120.671,28.0167,20170601,37.0042735,4097,7555,2344583.803,73156.71662,10,0.680588126,326.0200806,290.4649658,100236.5234,0.002726603,271.0088806,-3.65989e-05,80.72190857,-0.38042447,-0.564338028,0.527247071,2176,209
1494A,三十一中学,乌鲁木齐,87.6432,43.831,20170601,57.57374631,1567,2271,-536135.2363,1694878.7,845,0.547886729,189.1998138,282.1436768,90821.0625,0.000453023,149.0643768,-1.04041e-05,48.50119781,-0.087592579,0.540839553,0.237886757,2404,418
1670A,碧湖山庄,韶关,113.5593889,24.81119444,20170601,36.51396648,4610,6417,1774872.706,-442465.1156,83,0.119470909,359.6052246,293.1229858,99516.77344,0.002608585,153.9846191,-1.02474e-05,75.82808685,-0.000834516,-0.119467996,0.555465877,5077,506
1305A,市监测站,济南,117.049,36.6622,20170601,60.01311953,2714,6976,1789487.122,1001877.217,70,1.212028265,210.7757874,286.2530212,100425.4453,0.001072094,191.897171,-1.16187e-05,56.64222717,-0.620153904,1.041355729,0.823446095,2168,257
2234A,江北,松原,124.8528,45.1642,20170601,29.24404762,1354,8224,2095364.912,2158961.83,134,1.174448133,39.40567017,277.6005249,99854.25,0.000732931,253.9140167,-1.00994e-05,55.38992691,0.745529532,0.907476842,0.386989623,2067,895
2273A,蚌埠学院,蚌埠,117.4186,32.8913,20170601,42.02521008,3317,7035,1921859.316,565542.2786,22,1.08006537,249.8610992,288.0968018,101385.8906,0.002272437,229.8716583,-1.72625e-05,66.68421936,-1.014017582,0.371899992,0.801276863,3070,931
1106A,太原街,沈阳,123.3997,41.7972,20170601,38.97206704,1893,7992,2113838.332,1733441.871,47,0.822690725,3.805352211,280.7196655,101090.9219,0.001108439,278.0549927,-8.64848e-06,50.32461929,0.054598246,0.820877016,0.575678408,1586,90
2859A,津沽路,天津,117.3747,38.9846,20170601,51.10339943,2343,7028,1751754.021,1282790.406,3,1.112664461,192.0211639,285.3530273,101689.2578,0.000774209,212.4254608,-2.77708e-05,51.2142067,-0.231730625,1.088266015,0.822022617,2420,1330
2881A,凯里学院,黔东南州,107.8908333,26.53111111,20170601,30.87146893,4335,5511,1210293.509,-330113.2005,708,0.814464152,251.6021118,288.3283386,91529.28125,0.002565846,282.5541687,-9.58085e-06,81.12774658,-0.772825539,0.257084638,0.597933412,3818,1347
2576A,窑上,六盘水,104.8,26.5892,20170601,39.79665738,4326,5016,920538.8457,-356861.0601,1898,0.80696398,238.3761902,284.5499268,79875.05469,0.002609261,228.9575958,-6.40407e-06,83.24412537,-0.687124491,0.423143864,0.524140358,5011,1202
1365A,梅沙,深圳,114.297,22.5978,20170601,26.13927577,4964,6536,1894547.138,-680328.9711,37,1.384451747,267.8066101,294.9591064,100468.9844,0.002803015,311.1329346,-5.13332e-05,80.80823517,-1.383435011,0.053048849,0.479024351,5256,305
1827A,市监测站　,焦作,113.261,35.235,20170601,66.46751412,2942,6370,1517890.406,768997.293,111,0.990185797,328.6016846,287.3854675,98972.5625,0.000908851,142.3688507,-7.82803e-06,56.18889618,-0.515935719,-0.845149815,0.763349831,2266,644
2545A,友谊中学,广安,106.6271,30.4663,20170601,43.66944444,3705,5308,1037322.98,116913.9154,302,0.967691362,315.3991394,291.2513733,97757.6875,0.001608984,116.0142212,-8.69052e-06,75.70404816,-0.679525912,-0.688963771,0.879355848,3975,1175
1040A,十二中,唐山,118.1838,39.65782,20170601,55.8933518,2235,7157,1794761.495,1377245.09,23,0.657153845,194.4245148,284.01828,101379.8984,0.000741303,182.249054,-8.86001e-06,51.90407562,-0.163695231,0.636439383,0.798998117,2073,30
2192A,区环保局,呼伦贝尔,119.7594,49.2261,20170601,15.27361111,704,7409,1622193.781,2541301.901,609,1.036782622,65.64511108,271.9096375,93871.0,0.000566243,219.2879181,-5.26977e-06,64.62444305,0.944503486,0.427587777,0.167937577,1582,856
1675A,龙湖子站,汕头,116.7244,23.3633,20170601,19.99022346,4842,6924,2109811.824,-544404.5089,8,2.15453577,283.184082,294.9730835,101148.1875,0.00205156,354.6831665,-6.70754e-05,80.52487946,-2.097773314,-0.491295993,0.416325361,2540,511
1718A,市气象局,菏泽,115.42277,35.248889,20170601,58.11235955,2940,6716,1694779.584,805984.7651,52,0.824534595,221.7895813,287.816803,101052.4141,0.000894984,199.6607361,-1.06523e-05,56.91238022,-0.549454033,0.614782512,0.85853982,2606,544
2241A,自来水公司　,鸡西,130.9817,45.305,20170601,30.75431034,1331,9205,2501708.433,2318687.254,187,1.257111549,79.94828033,274.7881165,97830.67188,0.000958537,297.3721619,-5.73697e-06,69.0633316,1.237806559,0.219463632,0.382986218,2260,902
1191A,漆塘,无锡,120.242,31.5031,20170601,45.41292135,3540,7487,2201090.755,463407.8035,29,1.685083747,264.2542114,289.5232239,101495.2813,0.00179221,346.645813,-6.75683e-05,69.94046783,-1.676610351,0.168775275,0.731709003,2664,165
2244A,哈啤分公司,鹤岗,130.2659,47.3349,20170601,25.09206799,1006,9091,2366724.865,2533591.381,175,1.221241355,104.8328629,273.7519226,99180.70313,0.000927327,220.5894012,-5.78453e-06,67.42763519,1.180562496,-0.312574446,0.344137907,1992,905
2348A,中医院,萍乡,113.8381,27.6428,20170601,47.81111111,4157,6462,1738009.036,-111831.6523,110,0.581751823,274.9484558,291.0979614,99508.1875,0.003082481,146.3523254,-9.54312e-06,76.04020691,-0.57958591,-0.050153375,0.714989543,3517,998
1225A,千岛湖,杭州,119.026,29.635,20170601,27.02982955,3838,7292,2151091.514,220953.5708,107,0.933353901,307.5400391,290.1485596,98938.8125,0.003128674,222.3942871,-3.03939e-05,76.96091461,-0.740119576,-0.568658531,0.615735173,3370,192
2222A,八里堡,朝阳,120.4247,41.5647,20170601,24.74857955,1930,7516,1904943.761,1645223.172,174,0.690934122,73.25019836,281.1590881,98347.17969,0.000724837,285.9662476,-4.88964e-06,48.51923752,0.661611915,0.199147254,0.549625516,2409,883
1257A,路桥田洋王,台州,121.377,28.5773,20170601,31.56478873,4008,7668,2389968.264,154068.1304,18,0.435178995,353.5023193,290.5466919,101017.8828,0.002394292,362.4503174,-1.84752e-05,78.30812073,-0.049285013,-0.432379186,0.528689265,3127,217
2257A,环保局,佳木斯,130.3258,46.7975,20170601,32.52089136,1092,9100,2393740.876,2473387.084,82,1.275984049,56.74259949,274.4707336,99962.53906,0.000727686,212.4485016,-8.81381e-06,65.11225891,1.066976905,0.699782431,0.368902326,2114,918
1988A,昆山实验小学,昆山,120.953,31.388,20170601,37.71892655,3558,7600,2265250.898,466282.3172,7,1.137174726,267.0893555,288.7775879,101679.2344,0.001807365,312.8594055,-2.10617e-05,73.59786987,-1.135705113,0.057795018,0.700797856,2947,788
2223A,农业园区,朝阳,120.3939,41.615,20170601,24.47443182,1922,7511,1901115.832,1650572.614,216,0.714353502,83.97556305,280.9645386,98080.49219,0.000739415,288.8837891,-4.82522e-06,48.55553055,0.710405052,0.075003989,0.529945552,3401,884
1928A,市监测站,延安,109.4824,36.5767,20170601,30.72346369,2728,5765,1182542.689,877195.1303,1032,0.552359939,19.38192558,283.0561523,88555.74219,0.0009655,208.5716553,-8.02693e-06,54.06606674,0.183303073,0.521058083,0.439019591,3658,732
2277A,潘集区政府,淮南,116.8028,32.7639,20170601,56.22284123,3338,6936,1873314.827,538750.1656,23,1.061765194,255.7071533,288.4064941,101381.6016,0.002212979,218.6503754,-2.04683e-05,65.74108887,-1.028889656,0.26216647,0.798549533,4314,934
2519A,来宾二中,来宾,109.2131,23.7208,20170601,38.19806094,4785,5722,1380833.326,-637169.8023,84,0.755312443,308.4341431,293.9679565,99768.76563,0.003375312,279.06427,-1.71357e-05,76.25611877,-0.591684639,-0.469474316,0.567354083,3973,1151
1654A,监测站,济宁,116.5856,35.4144,20170601,52.05196629,2914,6902,1785404.351,846121.2426,40,0.990174472,224.2931976,287.5345154,101232.5391,0.000872542,189.5454254,-1.36452e-05,57.07492828,-0.691452742,0.708758473,0.846585035,2235,493
2269A,公安局,大兴安岭地区,124.1303,50.4217,20170601,13.39714286,513,8109,1858087.728,2759444.859,391,0.837508917,114.0418091,271.9159241,95981.82813,0.000772871,230.3892365,-4.59441e-06,65.73883057,0.764873624,-0.341158956,0.189137638,2437,927
2182A,会展中心,忻州,112.7003,38.4928,20170601,49.83427762,2421,6280,1401015.904,1149133.403,787,0.414336711,83.73331451,282.8284607,91582.14844,0.001129076,99.84103394,-2.58591e-06,52.49736786,0.411858946,0.045245245,0.477023661,2745,847
1449A,关上,昆明,102.743,25.0124,20170601,30.86350975,4578,4687,742285.0596,-557891.1583,1898,1.317375302,1.720041633,288.3932495,80864.21094,0.003044849,358.9023743,-2.74211e-05,71.48313904,0.039538663,1.316781759,0.288654119,2603,377
2385A,市监测站,鹤壁,114.17,35.9019,20170601,56.75702247,2836,6515,1576879.685,862483.1652,183,0.735497415,72.12950134,286.5694885,98192.35156,0.000848313,180.3030243,-9.05837e-06,56.39939117,0.700003147,0.225725532,0.781967044,3663,1035
1686A,市环保局茂港分局,茂名,111.0286,21.4689,20170601,20.53975535,5145,6013,1597876.796,-866079.9479,10,2.114904881,261.5062256,296.0270996,101157.7344,0.002491188,339.5609741,-3.8719e-05,80.32311249,-2.091695547,0.312462777,0.447047234,4687,519
1185A,市监测站,扬州,119.404,32.41,20170601,43.72058824,3394,7353,2102879.537,550119.7312,12,1.06448853,258.0456543,288.1752625,101605.5938,0.002589911,259.0968933,-1.95293e-05,69.16434479,-1.041394114,0.220531493,0.78359437,3254,160
2433A,樊城新华路,襄阳,112.1392,32.0564,20170601,60.23389356,3451,6190,1491962.723,375735.673,70,0.629749417,208.0970306,288.6974792,100407.5781,0.001739104,228.0433807,-1.65933e-05,67.7873764,-0.296582639,0.555538535,0.838002741,2331,1071
2306A,火车站,宿州,116.989,33.63063889,20170601,60.00277008,3199,6966,1865943.444,643822.9068,30,1.065565586,248.1517181,287.8557739,101392.4453,0.002117346,206.4594116,-1.2848e-05,64.02980804,-0.989014804,0.396585107,0.803293347,2738,962
1760A,沈抚新城,抚顺,123.7117,41.8417,20170601,31.18296089,1885,8042,2134832.2,1745401.718,63,0.873235941,183.675354,280.4032593,100545.0,0.001139717,274.9641113,-8.72034e-06,52.91415787,-0.055975433,0.871440053,0.541828632,3277,582
1692A,环境监控中心,梅州,116.1248,24.2654,20170601,28.63611111,4698,6828,2030189.843,-454965.8425,100,0.282169163,269.8446045,293.9444885,98899.23438,0.001918752,188.7090302,-1.22029e-05,73.30332947,-0.28216809,0.000778423,0.460862756,3725,525
